"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131299744663,6125131299748070
2,2,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",75.941407,6125131300298740,6125131329535706
3,3,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131329563999,6125131329566163
4,4,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.225750,6125131329589468,6125131358826256
5,5,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131358883252,6125131358884615
6,6,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.144023,6125131358907690,6125131388113868
7,7,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131388141639,6125131388143763
8,8,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.096416,6125131388167889,6125131417378956
9,9,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131417404043,6125131417405326
10,10,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.208890,6125131417429083,6125131446636035
11,11,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131446664127,6125131446666251
12,12,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.142938,6125131446689655,6125131475906946
13,13,"Agent 1",1,997671,997671,256,1,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"VALUInsts",5.750000,6125131475931633,6125131475933797
14,14,"Agent 1",1,997671,997671,67108864,20,"reduce_v1_lds(float const*, float*, int)",256,0,0,8,0,128,"VALUInsts",76.072122,6125131475956853,6125131505166416
15,15,"Agent 1",1,997671,997671,512,3,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"VALUInsts",8.062500,6125131505208244,6125131505211129
