"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",3.12500000e-02,6125130966730940,6125130966734266
2,2,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130967279463,6125130976005918
3,3,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130976068636,6125130976070760
4,4,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130976093218,6125130984818833
5,5,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130984875789,6125130984877993
6,6,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130984897029,6125130993621522
7,7,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130993645968,6125130993648092
8,8,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125130993667598,6125131002372176
9,9,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131002408724,6125131002410848
10,10,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131002430485,6125131011154420
11,11,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131011189967,6125131011191290
12,12,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131011210085,6125131019926005
13,13,"Agent 1",1,997663,997663,256,2,"__amd_rocclr_fillBufferAligned",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131019960550,6125131019961873
14,14,"Agent 1",1,997663,997663,67108864,16,"reduce_v3_unrolled(float const*, float*, int)",256,0,0,16,0,128,"WRITE_SIZE",0.00000000e+00,6125131019981052,6125131028702467
15,15,"Agent 1",1,997663,997663,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"WRITE_SIZE",3.12500000e-02,6125131028754234,6125131028757119
